stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA8768214,"COMBS LA VILLE QUINCY",,48.66790112,2.54753035,,,0,StopArea:DUA8768214
StopPoint:DUA8768213,"BOUSSY SAINT-ANTOINE",,48.68101561,2.53311278,,,0,StopArea:DUA8768213
StopPoint:DUA8768212,"BRUNOY",,48.69973119,2.50606009,,,0,StopArea:DUA8768212
StopPoint:DUA8768211,"YERRES",,48.70660952,2.48422708,,,0,StopArea:DUA8768211
StopPoint:DUA8768210,"MONTGERON CROSNE",,48.70823623,2.46226423,,,0,StopArea:DUA8768210
StopPoint:DUA8727103,"PARIS NORD",,48.88084265,2.35670317,,,0,StopArea:DUA8727103
StopPoint:DUA8775865,"GENTILLY",,48.81522717,2.34087279,,,0,StopArea:DUA8775865
StopPoint:DUA8775870,"SCEAUX",,48.78135381,2.29762996,,,0,StopArea:DUA8775870
StopPoint:DUA8775871,"FONTENAY AUX ROSES",,48.78761173,2.29247526,,,0,StopArea:DUA8775871
StopPoint:DUA8775872,"ROBINSON",,48.78023435,2.28141304,,,0,StopArea:DUA8775872
StopPoint:DUA8754530,"IVRY SUR SEINE",,48.81398663,2.39166822,,,0,StopArea:DUA8754530
StopPoint:DUA8754529,"VITRY SUR SEINE",,48.80020709,2.40269404,,,0,StopArea:DUA8754529
StopPoint:DUA8749210,"LES ARDOINES",,48.78250323,2.40952302,,,0,StopArea:DUA8749210
StopPoint:DUA8754622,"LES SAULES",,48.74507012,2.41750271,,,0,StopArea:DUA8754622
StopPoint:DUA8754620,"ORLY VILLE",,48.74187657,2.40289042,,,0,StopArea:DUA8754620
StopPoint:DUA8754619,"PONT DE RUNGIS",,48.74834735,2.37309391,,,0,StopArea:DUA8754619
StopPoint:DUA8754629,"RUNGIS LA FRATERNELLE",,48.74019303,2.35161544,,,0,StopArea:DUA8754629
StopPoint:DUA8754631,"GARE DE CHEMIN D'ANTONY",,48.74793923,2.3126935,,,0,StopArea:DUA8754631
StopPoint:DUA8738328,"MASSY VERRIERES",,48.73471384,2.27346641,,,0,StopArea:DUA8738328
StopPoint:DUA8739357,"MASSY PALAISEAU",,48.72519491,2.25733836,,,0,StopArea:DUA8739357
StopPoint:DUA8754525,"ATHIS MONS",,48.71262694,2.40361521,,,0,StopArea:DUA8754525
StopPoint:DUA8754526,"ABLON",,48.72553333,2.41954694,,,0,StopArea:DUA8754526
StopPoint:DUA8754527,"VILLENEUVE LE ROI",,48.73982873,2.42638157,,,0,StopArea:DUA8754527
StopPoint:DUA8739350,"PETIT JOUY LES LOGES",,48.77042195,2.14681511,,,0,StopArea:DUA8739350
StopPoint:DUA8739351,"JOUY EN JOSAS",,48.76477283,2.16393053,,,0,StopArea:DUA8739351
StopPoint:DUA8739353,"VAUBOYEN",,48.75918591,2.19211922,,,0,StopArea:DUA8739353
StopPoint:DUA8739354,"BIEVRES",,48.75102031,2.21584417,,,0,StopArea:DUA8739354
StopPoint:DUA8739356,"IGNY",,48.74017865,2.23094439,,,0,StopArea:DUA8739356
StopPoint:DUA8739361,"LONGJUMEAU",,48.70223685,2.29454083,,,0,StopArea:DUA8739361
StopPoint:DUA8739363,"CHILLY MAZARIN",,48.70067833,2.30782418,,,0,StopArea:DUA8739363
StopPoint:DUA8739364,"GRAVIGNY BALIZY",,48.68571124,2.31760942,,,0,StopArea:DUA8739364
StopPoint:DUA8739365,"PETIT VAUX",,48.67637903,2.33323244,,,0,StopArea:DUA8739365
StopPoint:DUA8775873,"PARC DE SCEAUX",,48.7707192,2.31018773,,,0,StopArea:DUA8775873
StopPoint:DUA8775876,"FONTAINE MICHALON",,48.74337067,2.29637582,,,0,StopArea:DUA8775876
StopPoint:DUA8775877,"LES BACONNETS",,48.7396783,2.28765028,,,0,StopArea:DUA8775877
StopPoint:DUA8775878,"MASSY VERRIERES",,48.73471384,2.27346641,,,0,StopArea:DUA8738328
StopPoint:DUA8775885,"BURES SUR YVETTE",,48.69624991,2.16436203,,,0,StopArea:DUA8775885
StopPoint:DUA8775886,"LA HACQUINIERE",,48.69526124,2.15162581,,,0,StopArea:DUA8775886
StopPoint:DUA8775887,"GIF SUR YVETTE",,48.69819404,2.13655046,,,0,StopArea:DUA8775887
StopPoint:DUA8775888,"COURCELLE SUR YVETTE",,48.70121464,2.09795955,,,0,StopArea:DUA8775888
StopPoint:DUA8775889,"SAINT-REMY LES CHEVREUSE",,48.70274789,2.07122654,,,0,StopArea:DUA8775889
StopPoint:DUA8775820,"BOISSY SAINT-LEGER",,48.75218424,2.50454115,,,0,StopArea:DUA8775820
StopPoint:DUA8775819,"SUCY BONNEUIL",,48.77170635,2.5074637,,,0,StopArea:DUA8775819
StopPoint:DUA8775818,"LA VARENNE CHENNEVIERES",,48.7953822,2.51340401,,,0,StopArea:DUA8775818
StopPoint:DUA8775817,"CHAMPIGNY",,48.80698336,2.51028788,,,0,StopArea:DUA8775817
StopPoint:DUA8775816,"PARC DE SAINT-MAUR",,48.80537584,2.48633054,,,0,StopArea:DUA8775816
StopPoint:DUA8775815,"SAINT-MAUR CRETEIL",,48.80619812,2.47270126,,,0,StopArea:DUA8775815
StopPoint:DUA8775814,"JOINVILLE LE PONT",,48.82103679,2.46383762,,,0,StopArea:DUA8775814
StopPoint:DUA8775813,"NOGENT SUR MARNE",,48.83428685,2.47166195,,,0,StopArea:DUA8775813
StopPoint:DUA8775812,"FONTENAY SOUS BOIS",,48.84371813,2.46368874,,,0,StopArea:DUA8775812
StopPoint:DUA8775803,"NANTERRE UNIVERSITE",,48.90154596,2.21521456,,,0,StopArea:DUA8738631
StopPoint:DUA8775804,"NANTERRE VILLE",,48.89512212,2.19534641,,,0,StopArea:DUA8775804
StopPoint:DUA8775805,"RUEIL MALMAISON",,48.88756984,2.17256208,,,0,StopArea:DUA8775805
StopPoint:DUA8775806,"CHATOU CROISSY",,48.88520742,2.15588624,,,0,StopArea:DUA8775806
StopPoint:DUA8775807,"LE VESINET CENTRE",,48.89008237,2.13458376,,,0,StopArea:DUA8775807
StopPoint:DUA8775808,"LE VESINET LE PECQ",,48.89796952,2.12210037,,,0,StopArea:DUA8775808
StopPoint:DUA8775809,"SAINT-GERMAIN EN LAYE",,48.89807243,2.09481976,,,0,StopArea:DUA8775809
StopPoint:DUA8738605,"ACHERES GRAND CORMIER",,48.95539803,2.09350459,,,0,StopArea:DUA8738605
StopPoint:DUA8711369,"ROSNY BOIS PERRIER",,48.88230177,2.48140165,,,0,StopArea:DUA8711369
StopPoint:DUA8711370,"ROSNY SOUS BOIS",,48.86991026,2.48574157,,,0,StopArea:DUA8711370
StopPoint:DUA8711371,"VAL DE FONTENAY",,48.85426693,2.48914795,,,0,StopArea:DUA8711371
StopPoint:DUA8711374,"NOGENT LE PERREUX",,48.83933999,2.49416861,,,0,StopArea:DUA8711374
StopPoint:DUA8711377,"LES BOULLEREAUX CHAMPIGNY",,48.82484676,2.51183607,,,0,StopArea:DUA8711377
StopPoint:DUA8711379,"VILLIERS SUR MARNE PLESSIS TREVISE",,48.82326492,2.54266004,,,0,StopArea:DUA8711379
StopPoint:DUA8711380,"LES YVRIS NOISY LE GRAND",,48.82315025,2.57981718,,,0,StopArea:DUA8711380
StopPoint:DUA8711604,"EMERAINVILLE PONTAULT COMBAULT",,48.805769,2.61937549,,,0,StopArea:DUA8711604
StopPoint:DUA8711603,"ROISSY EN BRIE",,48.7956536,2.65036718,,,0,StopArea:DUA8711603
StopPoint:DUA8711602,"OZOIR LA FERRIERE",,48.77077796,2.69023227,,,0,StopArea:DUA8711602
StopPoint:DUA8711601,"GRETZ ARMAINVILLIERS",,48.74645164,2.72720897,,,0,StopArea:DUA8711601
StopPoint:DUA8711621,"TOURNAN",,48.7394867,2.75880406,,,0,StopArea:DUA8711621
StopPoint:DUA8754309,"ANGERVILLE",,48.31129362,2.00351377,,,0,StopArea:DUA8754309
StopPoint:DUA8754511,"GARE DE MONNERVILLE",,48.34841331,2.03222747,,,0,StopArea:DUA8754511
StopPoint:DUA8754512,"GUILLERVAL",,48.3745223,2.05989927,,,0,StopArea:DUA8754512
StopPoint:DUA8768245,"CHAMPAGNE SUR SEINE",,48.40680781,2.79921942,,,0,StopArea:DUA8768245
StopPoint:DUA8768310,"VILLENEUVE LA GUYARD",,48.34327398,3.06967316,,,0,StopArea:DUA8768310
StopPoint:DUA8768312,"CHAMPIGNY SUR YONNE",,48.32405777,3.13112449,,,0,StopArea:DUA8768312
StopPoint:DUA8768313,"PONT SUR YONNE",,48.28639774,3.20187936,,,0,StopArea:DUA8768313
StopPoint:DUA8768300,"SENS",,48.19842489,3.2673068,,,0,StopArea:DUA8768300
StopPoint:DUA8768320,"ETIGNY VERON",,48.13761827,3.28972937,,,0,StopArea:DUA8768320
StopPoint:DUA8768321,"VILLENEUVE SUR YONNE",,48.08519183,3.28624444,,,0,StopArea:DUA8768321
StopPoint:DUA8768322,"SAINT-JULIEN DU SAULT",,48.02669386,3.30255305,,,0,StopArea:DUA8768322
StopPoint:DUA8768324,"JOIGNY",,47.97343822,3.39285385,,,0,StopArea:DUA8768324
StopPoint:DUA8768326,"LAROCHE MIGENNES",,47.96112727,3.51432602,,,0,StopArea:DUA8768326
StopPoint:DUA8738400,"PARIS SAINT-LAZARE",,48.87543873,2.32478776,,,0,StopArea:DUA8738400
StopPoint:DUA8768666,"GARE DE BERCY",,48.83907873,2.3830093,,,0,StopArea:DUA8768666
StopPoint:DUA8727654,"AUVERS SUR OISE",,49.07045803,2.17528542,,,0,StopArea:DUA8727654
StopPoint:DUA8711629,"VAIRES TORCY",,48.87520651,2.63756965,,,0,StopArea:DUA8711629
StopPoint:DUA8711631,"LAGNY THORIGNY",,48.88218764,2.70599239,,,0,StopArea:DUA8711631
StopPoint:DUA8711632,"ESBLY",,48.90307197,2.81022574,,,0,StopArea:DUA8711632
StopPoint:DUA8738156,"GARGENVILLE",,48.98297514,1.80889201,,,0,StopArea:DUA8738156
StopPoint:DUA8738184,"ARGENTEUIL",,48.94679331,2.25787905,,,0,StopArea:DUA8738184
StopPoint:DUA8738179,"VAL D'ARGENTEUIL",,48.95030057,2.23109177,,,0,StopArea:DUA8738179
StopPoint:DUA8738186,"CORMEILLES EN PARISIS",,48.96849227,2.19342474,,,0,StopArea:DUA8738186
StopPoint:DUA8738187,"LA FRETTE MONTIGNY",,48.98025946,2.17999426,,,0,StopArea:DUA8738187
StopPoint:DUA8738188,"HERBLAY",,48.99028585,2.16188854,,,0,StopArea:DUA8738188
StopPoint:DUA8727640,"ST LEU D ESSERENT",,49.21385227,2.41734786,,,0,StopArea:DUA8727640
StopPoint:DUA8727641,"PRECY SUR OISE",,49.20326164,2.37658001,,,0,StopArea:DUA8727641
StopPoint:DUA8727644,"BORAN SUR OISE",,49.16677103,2.36228276,,,0,StopArea:DUA8727644
StopPoint:DUA8727645,"BRUYERES SUR OISE",,49.15518581,2.32573359,,,0,StopArea:DUA8727645
StopPoint:DUA8727616,"CHAPONVAL",,49.06930968,2.14167839,,,0,StopArea:DUA8727616
StopPoint:DUA8727615,"PONT PETIT",,49.06058721,2.13085573,,,0,StopArea:DUA8727615
StopPoint:DUA8727614,"EPLUCHES",,49.05509727,2.1227176,,,0,StopArea:DUA8727614
StopPoint:DUA8727158,"ORMOY VILLERS",,49.20087477,2.83808446,,,0,StopArea:DUA8727158
StopPoint:DUA8727155,"LE PLESSIS BELLEVILLE",,49.09611842,2.74466305,,,0,StopArea:DUA8727155
StopPoint:DUA8727153,"DAMMARTIN JUILLY SAINT-MARD",,49.03257168,2.69943051,,,0,StopArea:DUA8727153
StopPoint:DUA8727205,"THIEUX NANTOUILLET",,49.00811161,2.68023017,,,0,StopArea:DUA8727205
StopPoint:DUA8727204,"COMPANS",,48.991389,2.66503781,,,0,StopArea:DUA8727204
StopPoint:DUA8727638,"SARCELLES SAINT-BRICE",,48.99600354,2.36866508,,,0,StopArea:DUA8727638
StopPoint:DUA8727649,"MONTSOULT MAFFLIERS",,49.06628495,2.32290073,,,0,StopArea:DUA8727649
StopPoint:DUA8711677,"CRECY LA CHAPELLE",,48.85955705,2.90571492,,,0,StopArea:DUA8711677
StopPoint:DUA8711674,"VILLIERS MONTBARBIN",,48.86328983,2.88317965,,,0,StopArea:DUA8711674
StopPoint:DUA8711673,"COUILLY SAINT-GERMAIN QUINCY",,48.88268041,2.85429365,,,0,StopArea:DUA8711673
StopPoint:DUA8711640,"MONTRY CONDE",,48.89085598,2.82638313,,,0,StopArea:DUA8711640
StopPoint:DUA8711628,"MOUROUX",,48.81379922,3.04291603,,,0,StopArea:DUA8711628
StopPoint:DUA8711627,"FAREMOUTIERS POMMEUSE",,48.80865445,2.99308804,,,0,StopArea:DUA8711627
StopPoint:DUA8711626,"GUERARD LA CELLE SUR MORIN",,48.81077556,2.95370864,,,0,StopArea:DUA8711626
StopPoint:DUA8711624,"MORTCERF",,48.78949679,2.90736587,,,0,StopArea:DUA8711624
StopPoint:DUA8711622,"MARLES EN BRIE",,48.73493953,2.86893505,,,0,StopArea:DUA8711622
StopPoint:DUA8727634,"DEUIL MONTMAGNY",,48.97605092,2.33850489,,,0,StopArea:DUA8727634
StopPoint:DUA8727636,"GROSLAY",,48.98431266,2.35338793,,,0,StopArea:DUA8727636
StopPoint:DUA8727639,"ECOUEN EZANVILLE",,49.02320294,2.36220335,,,0,StopArea:DUA8727639
StopPoint:DUA8727643,"DOMONT",,49.03296847,2.33681013,,,0,StopArea:DUA8727643
StopPoint:DUA8727648,"BOUFFEMONT MOISSELLES",,49.04516579,2.32289828,,,0,StopArea:DUA8727648
StopPoint:DUA8727202,"VILLAINES",,49.07946652,2.35081082,,,0,StopArea:DUA8727202
StopPoint:DUA8727655,"BELLOY SAINT-MARTIN",,49.09839649,2.36125033,,,0,StopArea:DUA8727655
StopPoint:DUA8727656,"VIARMES",,49.11662406,2.36823313,,,0,StopArea:DUA8727656
StopPoint:DUA8727203,"SEUGY",,49.11901889,2.39970419,,,0,StopArea:DUA8727203
StopPoint:DUA8727657,"LUZARCHES",,49.11712841,2.42008624,,,0,StopArea:DUA8727657
StopPoint:DUA8727650,"PRESLES COURCELLES",,49.11405793,2.28789549,,,0,StopArea:DUA8727650
StopPoint:DUA8727675,"NOINTEL MOURS",,49.13257359,2.28049545,,,0,StopArea:DUA8727675
StopPoint:DUA8739340,"FONTENAY LE FLEURY",,48.80724298,2.04050307,,,0,StopArea:DUA8739340
StopPoint:DUA8739341,"VILLEPREUX LES CLAYES",,48.82364948,1.99284862,,,0,StopArea:DUA8739341
StopPoint:DUA8739362,"PLAISIR LES CLAYES",,48.83095563,1.96001084,,,0,StopArea:DUA8739362
StopPoint:DUA8739342,"PLAISIR GRIGNON",,48.83191225,1.94438614,,,0,StopArea:DUA8739342
StopPoint:DUA8739336,"BEYNES",,48.85999454,1.87558021,,,0,StopArea:DUA8739336
StopPoint:DUA8738171,"MAREIL SUR MAULDRE",,48.89323429,1.87172298,,,0,StopArea:DUA8738171
StopPoint:DUA8738172,"MAULE",,48.90930099,1.85721199,,,0,StopArea:DUA8738172
StopPoint:DUA8738173,"NEZEL AULNAY",,48.93871475,1.84050135,,,0,StopArea:DUA8738173
StopPoint:DUA8739348,"DREUX",,48.73095067,1.36995859,,,0,StopArea:DUA8739348
StopPoint:DUA8739110,"GARE VAUGIRARD",,48.83882269,2.31597375,,,0,StopArea:DUA8739110
StopPoint:DUA8739388,"VILLIERS NEAUPHLE PONTCHARTRAIN",,48.81532459,1.87748901,,,0,StopArea:DUA8739388
StopPoint:DUA8739389,"MONTFORT L'AMAURY MERE",,48.80259778,1.81645177,,,0,StopArea:DUA8739389
StopPoint:DUA8739343,"GARANCIERES LA QUEUE",,48.81039806,1.76504156,,,0,StopArea:DUA8739343
StopPoint:DUA8739344,"ORGERUS BEHOUST",,48.82657381,1.703203,,,0,StopArea:DUA8739344
StopPoint:DUA8739345,"TACOIGNIERES RICHEBOURG",,48.82942437,1.66899461,,,0,StopArea:DUA8739345
StopPoint:DUA8739346,"HOUDAN",,48.79602065,1.60268551,,,0,StopArea:DUA8739346
StopPoint:DUA8739347,"MARCHEZAIS BROUE",,48.76841754,1.51331683,,,0,StopArea:DUA8739347
StopPoint:DUA8738109,"LE STADE",,48.93105066,2.26058396,,,0,StopArea:DUA8738109
StopPoint:DUA8738108,"COLOMBES",,48.92391507,2.25932741,,,0,StopArea:DUA8738108
StopPoint:DUA8738107,"BOIS COLOMBES",,48.91424301,2.27158042,,,0,StopArea:DUA8738107
StopPoint:DUA8738113,"ASNIERES",,48.9056607,2.28355465,,,0,StopArea:DUA8738113
StopPoint:DUA8753413,"ERMONT EAUBONNE",,48.98050816,2.27104133,,,0,StopArea:DUA8727605
StopPoint:DUA8727618,"SANNOIS",,48.97051625,2.26390632,,,0,StopArea:DUA8727618
StopPoint:DUA8738200,"BECON LES BRUYERES",,48.90575921,2.26994652,,,0,StopArea:DUA8738200
StopPoint:DUA8738112,"CLICHY LEVALLOIS",,48.89763416,2.29740151,,,0,StopArea:DUA8738112
StopPoint:DUA8738111,"PONT CARDINET",,48.88821701,2.31371396,,,0,StopArea:DUA8738111
StopPoint:DUA8738115,"BOISSY L'AILLERIE",,49.07583803,2.02493506,,,0,StopArea:DUA8738115
StopPoint:DUA8738114,"OSNY",,49.06296497,2.05788503,,,0,StopArea:DUA8738114
StopPoint:DUA8738142,"SAINT -OUEN L'AUMONE QUARTIER DE L'EGLIS",,49.03997681,2.10383464,,,0,StopArea:DUA8738142
StopPoint:DUA8738141,"ERAGNY NEUVILLE",,49.01834471,2.09088827,,,0,StopArea:DUA8738141
StopPoint:DUA8738116,"MONTGEROULT COURCELLES",,49.08048878,2.0036976,,,0,StopArea:DUA8738116
StopPoint:DUA8738117,"US",,49.09964507,1.97051796,,,0,StopArea:DUA8738117
StopPoint:DUA8738118,"SANTEUIL LE PERCHAY",,49.12344665,1.94931487,,,0,StopArea:DUA8738118
StopPoint:DUA8738119,"CHARS",,49.16266515,1.93691059,,,0,StopArea:DUA8738119
StopPoint:DUA8738120,"LA VILLETERTRE",,49.20268794,1.92052945,,,0,StopArea:DUA8738120
StopPoint:DUA8738121,"LIANCOURT SAINT-PIERRE",,49.22080125,1.90528082,,,0,StopArea:DUA8738121
StopPoint:DUA8738122,"CHAUMONT EN VEXIN",,49.26131628,1.87257125,,,0,StopArea:DUA8738122
StopPoint:DUA8738123,"TRIE CHATEAU",,49.28258357,1.81806431,,,0,StopArea:DUA8738123
StopPoint:DUA8738124,"GISORS",,49.28525742,1.78504837,,,0,StopArea:DUA8738124
StopPoint:DUA8738631,"NANTERRE UNIVERSITE",,48.90174217,2.21509272,,,0,StopArea:DUA8738631
StopPoint:DUA8738600,"LA GARENNE COLOMBES",,48.90962932,2.23966607,,,0,StopArea:DUA8738600
StopPoint:DUA8738630,"LES VALLEES",,48.91363332,2.25730781,,,0,StopArea:DUA8738630
StopPoint:DUA8738220,"COURBEVOIE",,48.89811534,2.24792482,,,0,StopArea:DUA8738220
StopPoint:DUA8738221,"LA DEFENSE",,48.89218351,2.23700015,,,0,StopArea:DUA8738221
StopPoint:DUA8738238,"PUTEAUX",,48.88338026,2.23367411,,,0,StopArea:DUA8738238
StopPoint:DUA8738237,"SURESNES MONT VALERIEN",,48.87171063,2.22101192,,,0,StopArea:DUA8738237
StopPoint:DUA8738236,"LE VAL D'OR",,48.85641649,2.21655476,,,0,StopArea:DUA8738236
StopPoint:DUA8738235,"SAINT-CLOUD",,48.8460995,2.21760366,,,0,StopArea:DUA8738235
StopPoint:DUA8738234,"SEVRES VILLE D AVRAY",,48.82723536,2.20070413,,,0,StopArea:DUA8738234
StopPoint:DUA8738233,"CHAVILLE RIVE DROITE",,48.81256835,2.18824291,,,0,StopArea:DUA8738233
StopPoint:DUA8738288,"VIROFLAY RIVE DROITE",,48.80548966,2.16850359,,,0,StopArea:DUA8738288
StopPoint:DUA8738287,"MONTREUIL",,48.80637403,2.15148339,,,0,StopArea:DUA8738287
StopPoint:DUA8738286,"VERSAILLES RIVE DROITE",,48.8094788,2.1350708,,,0,StopArea:DUA8738286
StopPoint:DUA8738225,"GARCHES MARNES LA COQUETTE",,48.83827904,2.18709359,,,0,StopArea:DUA8738225
StopPoint:DUA8738226,"VAUCRESSON",,48.83663976,2.15268048,,,0,StopArea:DUA8738226
StopPoint:DUA8738243,"LA CELLE SAINT-CLOUD",,48.84271633,2.13810819,,,0,StopArea:DUA8738243
StopPoint:DUA8738244,"BOUGIVAL",,48.854248,2.13211555,,,0,StopArea:DUA8738244
StopPoint:DUA8738245,"LOUVECIENNES",,48.86121078,2.12317422,,,0,StopArea:DUA8738245
StopPoint:DUA8738246,"MARLY LE ROI",,48.87149925,2.0965315,,,0,StopArea:DUA8738246
StopPoint:DUA8738247,"L'ETANG LA VILLE",,48.86806056,2.07670248,,,0,StopArea:DUA8738247
StopPoint:DUA8738248,"SAINT-NOM LA BRETECHE FORET DE MARLY",,48.86778819,2.0507514,,,0,StopArea:DUA8738248
StopPoint:DUA8768240,"LIVRY SUR SEINE",,48.510266,2.67895902,,,0,StopArea:DUA8768240
StopPoint:DUA8768241,"CHARTRETTES",,48.48707746,2.69502271,,,0,StopArea:DUA8768241
StopPoint:DUA8768242,"FONTAINE LE PORT",,48.48722426,2.75113911,,,0,StopArea:DUA8768242
StopPoint:DUA8768243,"HERICY",,48.44288378,2.76091249,,,0,StopArea:DUA8768243
StopPoint:DUA8768244,"VULAINES SUR SEINE SAMOREAU",,48.43097248,2.75316341,,,0,StopArea:DUA8768244
StopPoint:DUA8768246,"VERNOU SUR SEINE",,48.38677352,2.84202305,,,0,StopArea:DUA8768246
StopPoint:DUA8768247,"LA GRANDE PAROISSE",,48.37879864,2.89718713,,,0,StopArea:DUA8768247
StopPoint:DUA8739387,"NOISY LE ROI",,48.84135588,2.06131041,,,0,StopArea:DUA8739387
StopPoint:DUA8738281,"MAREIL MARLY",,48.88098817,2.0791609,,,0,StopArea:DUA8738281
StopPoint:DUA8736692,"SAINT-GERMAIN BEL AIR FOURQUEUX",,48.89460363,2.06992128,,,0,StopArea:DUA8736692
StopPoint:DUA8738280,"SAINT-GERMAIN GRANDE CEINTURE",,48.90320059,2.07295469,,,0,StopArea:DUA8738280
StopPoint:DUA8738709,"BUEIL",,48.92508991,1.44377555,,,0,StopArea:DUA8738709
StopPoint:DUA8738162,"BREVAL",,48.94323249,1.54136604,,,0,StopArea:DUA8738162
StopPoint:DUA8738700,"EVREUX EMBRANCHEMENT",,49.01841502,1.14898912,,,0,StopArea:DUA8738700
StopPoint:DUA8711607,"VERNEUIL L'ETANG",,48.6443742,2.82515118,,,0,StopArea:DUA8711607
StopPoint:DUA8711608,"MORMANT",,48.61401661,2.88823443,,,0,StopArea:DUA8711608
StopPoint:DUA8711609,"NANGIS",,48.56212776,3.01175044,,,0,StopArea:DUA8711609
StopPoint:DUA8743179,"ROUGEMONT CHANTELOUP",,48.93093171,2.51502949,,,0,StopArea:DUA8743179
StopPoint:DUA8711389,"FREINVILLE SEVRAN",,48.92663777,2.51908357,,,0,StopArea:DUA8711389
StopPoint:DUA8711388,"L ABBAYE",,48.92192375,2.5164234,,,0,StopArea:DUA8711388
StopPoint:DUA8798871,"LYCEE HENRI SELLIER",,48.91609415,2.51504135,,,0,StopArea:DUA8798871
StopPoint:DUA8711386,"GARGAN",,48.90816313,2.51700542,,,0,StopArea:DUA8711386
StopPoint:DUA8711385,"LES PAVILLONS SOUS BOIS T4",,48.90244193,2.51167931,,,0,StopArea:DUA8711385
StopPoint:DUA8711387,"ALLEE DE LA TOUR RENDEZ VOUS",,48.89714158,2.50638835,,,0,StopArea:DUA8711387
StopPoint:DUA8711384,"LES COQUETIERS",,48.89250254,2.49936866,,,0,StopArea:DUA8711384
StopPoint:DUA8798870,"REMISE A JORELLE",,48.89309237,2.48789126,,,0,StopArea:DUA8798870
